rating,date,variation,verified_reviews,feedback,row_id,sentiment,categories,keywords,summary
5,29-Jul-18,Black  Show,The best part about owning this is that my mother who is anti-technology uses this with ease everyday and finds new reasons to use it as well. Well done.,1,1056,positive,Alexa Skills and Features | Design and Appearance,anti-technology mother | uses with ease | finds new reasons,Elderly user easily adopts device and continuously discovers new uses.
4,29-Jul-18,Black  Show,"It’s my second one, so I put this one in the kitchen for recipes.",1,1057,positive,Alexa Skills and Features,second one | kitchen | recipes,Second purchase placed in kitchen for convenient recipe access.
5,29-Jul-18,White  Show,Echo Show is perfect for staging in the kitchen so recipes are right there. No need to print them. Wonderful device. Acoustical sounds are not as powerful as our tall cylindercal echo but we have that covered in the adjacent family room.,1,1058,positive,Alexa Skills and Features | Sound Quality,kitchen staging | recipes accessible | acoustical sounds | wonderful device,"Perfect for kitchen recipe access, though sound quality less powerful than larger models."
4,29-Jul-18,Black  Show,"Great fun but frustrating at times. Commands between tv and the show get mixed (asking to watch something will turn my directv, not display on show which stinks with an 8 year old) Also would like more video options with flash briefings. Still really a tech wonder for a low price.",1,1059,mixed,Smart Home Integration | Alexa Skills and Features | Video and Streaming | Price and Deals,command conflicts with TV | flash briefing video options limited | low price | fun but frustrating,Fun device at a good price but struggles with command conflicts and lacks video options.
5,29-Jul-18,Black  Show,Love that you can play music and see the lyrics. Connected to my echo dot I enjoy listening in multiple rooms.,1,1060,positive,Alexa Skills and Features | Sound Quality,music playback with lyrics | multi-room audio | Echo Dot integration,Enjoys music playback with lyrics and multi-room listening capability via Echo Dot.
3,29-Jul-18,Black  Show,"I love Alexa and when I had the chance to add Show to my home... I jumped at it. But... I'm a member and my Show doesn't know I paid for the extras with my Echo (now in the upstairs bedroom. If I am supposed to pay more for having Show added to my home, then I'm afraid to ask &#34;What's the point?&#34;",1,1061,negative,Alexa Skills and Features | Price and Deals,paid extras not recognized | subscription confusion | feature access limited,"Show doesn't recognize paid Prime membership extras, creating confusion about additional costs."
5,29-Jul-18,White  Show,Purchased as a more &#34;personal&#34; contact vehicle for engaging with long distance grandchildren. Works perfectly in every regard. Resolution and sound both better than expected. Highly recommend.,1,1062,positive,Video and Streaming | Sound Quality | Design and Appearance,family video calls | excellent resolution | better sound than expected,Excellent for contacting grandchildren with superior resolution and sound quality.
4,29-Jul-18,Black  Show,"Works well, pictures awesome! Sound could be better. Must be on the same bandwidth as other Alexa devices for whole home music. 2.4ghz vs 5ghz.",1,1063,mixed,Sound Quality | Screen and Display | Wi-Fi Connectivity,great picture quality | sound could improve | bandwidth requirements for multi-room,Good picture quality but sound needs improvement; requires specific Wi-Fi bandwidth for whole-home music.
5,29-Jul-18,Black  Show,"I am pleased with the Echo Show, from the sound of the music and the words to the tunes to the news and weather. The color on the screen for my photos could be better.",1,1064,mixed,Sound Quality | Screen and Display | Alexa Skills and Features,good music sound | news and weather | photo color could be better,"Satisfied with music and news features, but photo color display could be improved."
5,29-Jul-18,White  Show,Echo Show is my personal assistant! Awesome!!!,1,1065,positive,Alexa Skills and Features,personal assistant | awesome functionality,Highly satisfied with Echo Show as a personal assistant device.
5,29-Jul-18,Black  Show,"The packaging was beautiful and then there she was!! We have 2 dots and an echo plus already. Now we have the show and we love it. An echo for each room!You can also say &#34;Alexa, turn off the screen&#34; and it will go black. This is good for sleeping.",1,1066,positive,Design and Appearance | Alexa Skills and Features | Device Reliability,beautiful packaging | multi-room setup | screen off feature for sleep,Loves Echo Show alongside other devices; appreciates screen-off feature for sleeping.
3,29-Jul-18,White  Show,"The ability to respond with the accuracy and variety of information provided by Google search has spoiled me.I had originally expected to see that the same type of search engine in the Echo.Not so, the ability of Alexa to provide such detailed information is not part of the package.Perhaps improvements are in the offing with further updates.",1,1067,negative,Alexa Skills and Features,Alexa search limited compared to Google | lacks detailed information retrieval | needs improvement,Disappointed that Alexa's search lacks the detail and accuracy of Google search.
5,29-Jul-18,White  Show,"My daughter has an Echo Show and she told me how much she loved it. I bought a white one for my kitchen and absolutely love it! It has all the features of the others plus great extras. The sound system is awesome. I also own the original Echo Tower, Dots and Spot. Each are great and have their uses around my house. I highly recommend all of these products.",1,1068,positive,Alexa Skills and Features | Sound Quality | Design and Appearance,white color option | great sound system | multi-device household | recommended,"Highly recommends Echo Show for its features, sound quality, and versatility across multiple rooms."
